temperature,pressure,humidity,timestamp,avg_temp,avg_pressure,avg_humidity
33.76,951.16,37.28,2023-11-18 14:56:43.029258,33.751,951.1269999999998,37.163
33.77,951.17,36.98,2023-11-18 14:56:44.842913,33.755,951.134,37.154
33.77,951.14,36.83,2023-11-18 14:56:46.853041,33.760000000000005,951.141,37.124
33.77,951.14,36.79,2023-11-18 14:56:48.857681,33.76200000000001,951.143,37.07600000000001
33.77,951.13,36.84,2023-11-18 14:56:50.842097,33.765,951.1449999999999,37.042
33.77,951.13,36.88,2023-11-18 14:56:52.829175,33.767,951.1460000000001,36.995
33.77,951.13,36.88,2023-11-18 14:56:53.840181,33.768,951.1449999999999,36.974000000000004
33.77,951.11,36.9,2023-11-18 14:56:55.838821,33.769,951.143,36.975
33.77,951.14,36.83,2023-11-18 14:56:57.835722,33.769000000000005,951.142,36.941
33.76,951.12,36.81,2023-11-18 14:56:59.852943,33.76800000000001,951.1370000000001,36.902
33.76,951.12,36.88,2023-11-18 14:57:01.864101,33.76800000000001,951.133,36.862
33.76,951.13,36.92,2023-11-18 14:57:03.021047,33.767,951.1290000000001,36.856
33.77,951.14,37.37,2023-11-18 14:57:04.845191,33.767,951.1289999999999,36.910000000000004
33.78,951.14,37.2,2023-11-18 14:57:06.840251,33.768,951.1289999999999,36.951
33.79,951.13,37.11,2023-11-18 14:57:08.840442,33.769999999999996,951.1290000000001,36.978
33.78,951.12,37.05,2023-11-18 14:57:10.837615,33.771,951.1279999999999,36.995000000000005
33.79,951.13,37.05,2023-11-18 14:57:12.828804,33.773,951.128,37.012
33.79,951.11,37.21,2023-11-18 14:57:13.849069,33.775,951.128,37.043
33.81,951.13,36.96,2023-11-18 14:57:15.850050,33.779,951.1270000000001,37.056
33.81,951.13,36.97,2023-11-18 14:57:17.848987,33.784,951.1279999999999,37.072
33.82,951.13,36.88,2023-11-18 14:57:19.852345,33.79,951.1290000000001,37.072
33.82,951.13,37.08,2023-11-18 14:57:21.835006,33.796,951.1289999999999,37.088
33.82,951.12,37.12,2023-11-18 14:57:23.157337,33.801,951.1270000000001,37.063
33.83,951.14,36.62,2023-11-18 14:57:24.835308,33.806,951.1270000000001,37.005
33.84,951.13,37.02,2023-11-18 14:57:26.838708,33.811,951.1270000000001,36.995999999999995
33.84,951.15,36.9,2023-11-18 14:57:28.841321,33.817,951.1300000000001,36.980999999999995
33.85,951.14,37.01,2023-11-18 14:57:30.838300,33.82299999999999,951.131,36.977
33.84,951.13,36.96,2023-11-18 14:57:32.823491,33.828,951.133,36.952
33.84,951.13,37.2,2023-11-18 14:57:33.835338,33.831,951.133,36.976
33.85,951.13,37.52,2023-11-18 14:57:35.835428,33.835,951.133,37.03099999999999
33.86,951.13,37.3,2023-11-18 14:57:37.839722,33.839000000000006,951.133,37.07299999999999
33.87,951.15,37.39,2023-11-18 14:57:39.839189,33.84400000000001,951.135,37.104
33.88,951.15,37.71,2023-11-18 14:57:41.837202,33.85,951.1379999999999,37.163
33.87,951.15,37.74,2023-11-18 14:57:43.025334,33.854,951.1389999999999,37.275
33.88,951.16,38.1,2023-11-18 14:57:44.836674,33.858000000000004,951.1419999999998,37.382999999999996
33.9,951.17,38.03,2023-11-18 14:57:46.837620,33.864,951.1439999999999,37.496
33.88,951.12,37.92,2023-11-18 14:57:48.837179,33.867000000000004,951.142,37.587
33.9,951.16,37.99,2023-11-18 14:57:50.843604,33.873000000000005,951.1449999999999,37.69
33.9,951.17,38.31,2023-11-18 14:57:52.826182,33.879000000000005,951.149,37.801
33.91,951.15,37.47,2023-11-18 14:57:53.836330,33.885000000000005,951.1510000000001,37.79600000000001
33.87,951.09,37.68,2023-11-18 14:57:55.837081,33.885999999999996,951.1469999999999,37.834
33.91,951.15,37.68,2023-11-18 14:57:57.835873,33.89,951.1469999999999,37.86300000000001
33.92,951.14,37.59,2023-11-18 14:57:59.835816,33.894,951.1460000000001,37.851
33.92,951.14,37.25,2023-11-18 14:58:01.836847,33.898999999999994,951.1450000000001,37.802
33.92,951.14,37.13,2023-11-18 14:58:03.025772,33.903,951.143,37.705
33.9,951.12,37.8,2023-11-18 14:58:04.837569,33.903,951.1380000000001,37.682
33.9,951.12,37.37,2023-11-18 14:58:06.835795,33.905,951.1379999999999,37.626999999999995
33.89,951.12,37.25,2023-11-18 14:58:08.838841,33.903999999999996,951.134,37.553
33.88,951.11,37.18,2023-11-18 14:58:10.835731,33.902,951.128,37.440000000000005
33.87,951.09,37.09,2023-11-18 14:58:12.825515,33.898,951.1220000000001,37.402
33.84,951.05,37.02,2023-11-18 14:58:13.835064,33.895,951.118,37.336
33.88,951.1,37.1,2023-11-18 14:58:15.873493,33.892,951.113,37.278
33.87,951.09,37.18,2023-11-18 14:58:17.841030,33.887,951.108,37.237
33.86,951.08,37.06,2023-11-18 14:58:19.836927,33.881,951.1020000000001,37.218
33.86,951.08,36.98,2023-11-18 14:58:21.832695,33.875,951.0960000000001,37.203
33.85,951.07,36.95,2023-11-18 14:58:23.053304,33.870000000000005,951.091,37.118
33.85,951.08,36.91,2023-11-18 14:58:24.835531,33.864999999999995,951.0870000000001,37.072
33.85,951.1,36.93,2023-11-18 14:58:26.841562,33.861000000000004,951.085,37.04
33.85,951.1,36.93,2023-11-18 14:58:28.846351,33.858000000000004,951.0840000000001,37.015
33.86,951.1,36.96,2023-11-18 14:58:30.836174,33.857,951.0849999999998,37.002
33.86,951.09,36.92,2023-11-18 14:58:32.823012,33.858999999999995,951.0889999999999,36.992
33.84,951.08,36.95,2023-11-18 14:58:33.836083,33.855000000000004,951.0869999999999,36.977000000000004
33.85,951.1,37.08,2023-11-18 14:58:35.832101,33.852999999999994,951.088,36.967
33.86,951.1,37.17,2023-11-18 14:58:37.835886,33.853,951.0899999999999,36.978
33.86,951.11,37.16,2023-11-18 14:58:39.835093,33.853,951.0930000000001,36.995999999999995
33.85,951.1,37.13,2023-11-18 14:58:41.846139,33.852999999999994,951.0960000000001,37.013999999999996
33.86,951.1,37.12,2023-11-18 14:58:43.027010,33.854,951.098,37.035
33.88,951.12,37.05,2023-11-18 14:58:44.833187,33.857,951.1,37.047
33.88,951.14,37.13,2023-11-18 14:58:46.834331,33.86,951.1039999999999,37.067
33.89,951.14,36.91,2023-11-18 14:58:48.835932,33.86300000000001,951.108,37.062
33.89,951.15,37.32,2023-11-18 14:58:50.835233,33.866,951.1140000000001,37.102000000000004
33.9,951.15,37.67,2023-11-18 14:58:52.830320,33.872,951.1210000000001,37.174
33.9,951.13,37.37,2023-11-18 14:58:53.835602,33.877,951.124,37.202999999999996
33.88,951.1,36.73,2023-11-18 14:58:55.833901,33.879000000000005,951.124,37.159
33.9,951.13,36.73,2023-11-18 14:58:57.837470,33.882999999999996,951.126,37.116
33.9,951.12,36.86,2023-11-18 14:58:59.844995,33.888,951.1279999999999,37.089
33.9,951.09,36.84,2023-11-18 14:59:01.859862,33.892,951.1270000000001,37.061
33.86,951.02,36.86,2023-11-18 14:59:03.025289,33.89,951.117,37.042
33.91,951.09,36.99,2023-11-18 14:59:04.838587,33.893,951.1120000000001,37.028
33.91,951.09,37.06,2023-11-18 14:59:06.837828,33.894999999999996,951.107,37.04299999999999
33.92,951.11,37.07,2023-11-18 14:59:08.840228,33.897999999999996,951.1029999999998,37.018
33.92,951.1,37.05,2023-11-18 14:59:10.835119,33.9,951.098,36.955999999999996
33.92,951.08,37.13,2023-11-18 14:59:12.829980,33.902,951.0930000000001,36.932
33.9,951.07,37.17,2023-11-18 14:59:13.845495,33.903999999999996,951.0900000000001,36.976
33.93,951.12,37.03,2023-11-18 14:59:15.831871,33.907,951.0889999999999,37.006
33.93,951.11,37.12,2023-11-18 14:59:17.834360,33.91,951.0880000000001,37.032000000000004
33.93,951.1,37.23,2023-11-18 14:59:19.840687,33.913,951.0890000000002,37.071
33.92,951.1,36.84,2023-11-18 14:59:21.845156,33.919,951.097,37.069
33.91,951.1,36.92,2023-11-18 14:59:23.058221,33.919,951.098,37.062
33.9,951.11,36.95,2023-11-18 14:59:24.837796,33.91799999999999,951.1,37.051
33.91,951.1,36.76,2023-11-18 14:59:26.847853,33.917,951.0989999999999,37.019999999999996
33.9,951.09,36.58,2023-11-18 14:59:28.837158,33.915,951.0980000000002,36.973
33.9,951.1,36.81,2023-11-18 14:59:30.843385,33.913,951.1,36.941
33.9,951.1,36.88,2023-11-18 14:59:32.827330,33.913,951.1029999999998,36.912
33.84,951.02,36.96,2023-11-18 14:59:33.843753,33.904,951.0930000000001,36.905
33.9,951.11,37.01,2023-11-18 14:59:35.837224,33.900999999999996,951.0930000000001,36.894
33.9,951.13,36.89,2023-11-18 14:59:37.832467,33.897999999999996,951.0959999999999,36.86
33.9,951.14,36.65,2023-11-18 14:59:39.832042,33.896,951.1,36.840999999999994
33.9,951.14,36.75,2023-11-18 14:59:41.836729,33.894999999999996,951.104,36.824
33.9,951.15,36.57,2023-11-18 14:59:43.026393,33.894999999999996,951.108,36.786
33.88,951.14,36.77,2023-11-18 14:59:44.836735,33.892,951.1119999999999,36.787
33.88,951.13,36.65,2023-11-18 14:59:46.836143,33.89,951.116,36.794
33.88,951.13,36.46,2023-11-18 14:59:48.835875,33.888,951.119,36.759
33.86,951.1,36.6,2023-11-18 14:59:50.834603,33.884,951.119,36.731
33.85,951.09,36.75,2023-11-18 14:59:52.819746,33.885,951.126,36.709999999999994
33.88,951.14,36.89,2023-11-18 14:59:53.828754,33.882999999999996,951.1289999999999,36.698
33.89,951.13,36.94,2023-11-18 14:59:55.844261,33.882000000000005,951.1290000000001,36.702999999999996
33.89,951.12,37.0,2023-11-18 14:59:57.830563,33.881,951.1270000000001,36.738
33.9,951.11,36.94,2023-11-18 14:59:59.833946,33.881,951.124,36.757000000000005
33.89,951.12,36.65,2023-11-18 15:00:01.845269,33.879999999999995,951.1209999999999,36.765
33.89,951.11,36.82,2023-11-18 15:00:03.034151,33.881,951.118,36.769999999999996
33.89,951.12,36.91,2023-11-18 15:00:04.835247,33.882,951.117,36.79600000000001
33.89,951.11,37.01,2023-11-18 15:00:06.836747,33.882999999999996,951.115,36.851
33.89,951.1,37.0,2023-11-18 15:00:08.831492,33.886,951.115,36.891000000000005
33.89,951.09,37.5,2023-11-18 15:00:10.853756,33.89,951.115,36.966
33.89,951.09,37.49,2023-11-18 15:00:12.829929,33.891000000000005,951.11,37.025999999999996
33.89,951.11,37.46,2023-11-18 15:00:13.832143,33.891,951.108,37.078
33.9,951.09,37.64,2023-11-18 15:00:15.836913,33.892,951.1050000000001,37.141999999999996
33.9,951.1,37.56,2023-11-18 15:00:17.836346,33.892,951.104,37.204
33.91,951.11,37.46,2023-11-18 15:00:19.838052,33.89399999999999,951.1030000000001,37.285000000000004
33.92,951.11,37.42,2023-11-18 15:00:21.833571,33.897,951.1030000000001,37.345
33.92,951.11,37.42,2023-11-18 15:00:23.167651,33.9,951.1020000000001,37.396
33.93,951.11,37.57,2023-11-18 15:00:24.837226,33.904,951.1020000000001,37.452
33.92,951.12,37.48,2023-11-18 15:00:26.833458,33.907,951.104,37.5
33.93,951.12,37.2,2023-11-18 15:00:28.830733,33.911,951.107,37.47
33.93,951.13,36.89,2023-11-18 15:00:30.829819,33.915,951.1110000000001,37.410000000000004
33.93,951.12,37.23,2023-11-18 15:00:32.821348,33.919,951.1119999999999,37.387
33.92,951.13,36.89,2023-11-18 15:00:33.830467,33.921,951.116,37.312
33.9,951.09,36.93,2023-11-18 15:00:35.845199,33.921,951.115,37.249
33.94,951.11,36.62,2023-11-18 15:00:44.828923,33.92399999999999,951.1150000000001,37.165
33.94,951.12,36.55,2023-11-18 15:00:46.830070,33.926,951.116,37.078
33.93,951.11,36.68,2023-11-18 15:00:48.828774,33.927,951.116,37.004
33.93,951.1,36.85,2023-11-18 15:00:50.828819,33.927,951.1150000000001,36.932
33.95,951.13,36.96,2023-11-18 15:00:52.821534,33.92999999999999,951.116,36.879999999999995
33.96,951.13,36.97,2023-11-18 15:00:53.828794,33.93300000000001,951.117,36.857
33.96,951.13,36.9,2023-11-18 15:00:55.829042,33.936,951.117,36.858
33.92,951.07,36.94,2023-11-18 15:00:57.844887,33.935,951.1120000000001,36.82899999999999
33.97,951.14,36.96,2023-11-18 15:00:59.838130,33.94,951.1129999999999,36.836
33.97,951.11,36.94,2023-11-18 15:01:01.839867,33.947,951.115,36.837
33.97,951.09,37.02,2023-11-18 15:01:03.018341,33.95,951.113,36.876999999999995
33.98,951.12,37.3,2023-11-18 15:01:04.829896,33.954,951.113,36.952
33.98,951.12,37.35,2023-11-18 15:01:06.829788,33.959,951.1139999999999,37.019000000000005
33.98,951.13,37.27,2023-11-18 15:01:08.833113,33.964,951.117,37.061
33.96,951.09,37.35,2023-11-18 15:01:10.829123,33.965,951.113,37.1
33.96,951.09,37.3,2023-11-18 15:01:12.825073,33.964999999999996,951.109,37.132999999999996
33.98,951.13,37.32,2023-11-18 15:01:13.830740,33.967,951.109,37.175
33.98,951.13,37.15,2023-11-18 15:01:15.828927,33.973,951.115,37.196000000000005
33.98,951.13,37.15,2023-11-18 15:01:17.828633,33.974000000000004,951.1140000000001,37.214999999999996
33.98,951.16,37.16,2023-11-18 15:01:19.837502,33.975,951.119,37.237
33.99,951.16,37.09,2023-11-18 15:01:21.841945,33.977,951.126,37.244
33.98,951.16,37.02,2023-11-18 15:01:23.068548,33.977,951.1299999999999,37.215999999999994
33.98,951.16,36.87,2023-11-18 15:01:24.829049,33.977,951.134,37.16799999999999
33.97,951.15,36.92,2023-11-18 15:01:26.830144,33.976,951.1359999999999,37.132999999999996
33.96,951.15,37.54,2023-11-18 15:01:28.841591,33.976,951.142,37.152
33.95,951.14,37.69,2023-11-18 15:01:30.828512,33.975,951.1470000000002,37.191
33.95,951.14,37.82,2023-11-18 15:01:32.818264,33.971999999999994,951.1479999999999,37.241
33.95,951.14,37.99,2023-11-18 15:01:33.828467,33.969,951.149,37.325
33.96,951.13,38.27,2023-11-18 15:01:35.828684,33.967,951.149,37.437
33.95,951.13,37.67,2023-11-18 15:01:37.826298,33.964000000000006,951.146,37.488
33.95,951.14,37.54,2023-11-18 15:01:39.828117,33.96,951.1439999999999,37.533
33.95,951.12,37.62,2023-11-18 15:01:41.829099,33.957,951.14,37.593
33.95,951.12,37.8,2023-11-18 15:01:43.036948,33.954,951.1360000000001,37.686
33.96,951.11,38.55,2023-11-18 15:01:44.855293,33.953,951.132,37.849000000000004
33.96,951.12,38.56,2023-11-18 15:01:46.841273,33.953,951.1290000000001,37.951
33.95,951.1,38.38,2023-11-18 15:01:48.827054,33.953,951.125,38.019999999999996
33.96,951.12,38.23,2023-11-18 15:01:50.827943,33.954,951.1229999999999,38.061
33.96,951.11,38.15,2023-11-18 15:01:52.818829,33.955,951.1200000000001,38.077
33.96,951.1,38.18,2023-11-18 15:01:53.827897,33.955,951.117,38.068
33.97,951.11,38.1,2023-11-18 15:01:55.835608,33.957,951.115,38.111000000000004
33.98,951.11,38.46,2023-11-18 15:01:57.828246,33.96,951.1119999999999,38.203
33.99,951.14,38.39,2023-11-18 15:01:59.827112,33.964000000000006,951.1139999999999,38.28
33.99,951.14,38.04,2023-11-18 15:02:01.832322,33.968,951.116,38.304
33.98,951.12,37.67,2023-11-18 15:02:03.014949,33.97,951.117,38.215999999999994
33.99,951.14,37.37,2023-11-18 15:02:04.828013,33.973,951.119,38.096999999999994
33.98,951.14,37.17,2023-11-18 15:02:06.845930,33.976,951.1229999999999,37.976
33.96,951.11,37.09,2023-11-18 15:02:08.852562,33.976,951.1220000000001,37.862
33.98,951.14,36.92,2023-11-18 15:02:10.827806,33.978,951.125,37.739
33.97,951.13,37.01,2023-11-18 15:02:12.815488,33.979,951.1279999999999,37.622
33.96,951.11,37.29,2023-11-18 15:02:13.828924,33.978,951.128,37.541
33.98,951.14,37.36,2023-11-18 15:02:15.825111,33.977999999999994,951.131,37.431
33.97,951.11,37.34,2023-11-18 15:02:17.828499,33.976,951.128,37.326
33.99,951.13,37.44,2023-11-18 15:02:19.823541,33.976,951.1270000000001,37.266
33.99,951.13,37.76,2023-11-18 15:02:21.825457,33.977,951.128,37.275
33.98,951.12,37.75,2023-11-18 15:02:23.017604,33.976,951.1259999999999,37.313
33.99,951.14,37.37,2023-11-18 15:02:24.828788,33.977,951.126,37.333
33.99,951.14,37.31,2023-11-18 15:02:26.827275,33.980000000000004,951.1289999999999,37.355
33.99,951.15,37.38,2023-11-18 15:02:28.826630,33.981,951.1299999999999,37.400999999999996
34.0,951.14,37.44,2023-11-18 15:02:30.844783,33.984,951.1310000000001,37.444
34.0,951.15,37.37,2023-11-18 15:02:32.829632,33.988,951.135,37.452
33.96,951.08,37.31,2023-11-18 15:02:33.823904,33.986000000000004,951.1290000000001,37.446999999999996
34.01,951.14,37.68,2023-11-18 15:02:35.828286,33.989999999999995,951.132,37.481
34.02,951.15,37.8,2023-11-18 15:02:37.823661,33.993,951.1339999999998,37.517
34.02,951.15,37.86,2023-11-18 15:02:39.835748,33.996,951.1360000000001,37.527
34.02,951.16,37.74,2023-11-18 15:02:41.822815,34.0,951.1400000000001,37.525999999999996
34.02,951.15,37.64,2023-11-18 15:02:43.040315,34.003,951.141,37.553000000000004
34.03,951.14,37.59,2023-11-18 15:02:44.822419,34.007,951.141,37.581
34.02,951.12,37.3,2023-11-18 15:02:46.827020,34.010000000000005,951.1380000000001,37.57299999999999
34.01,951.11,36.99,2023-11-18 15:02:48.825435,34.011,951.1349999999999,37.528
34.03,951.13,37.13,2023-11-18 15:02:50.842207,34.013999999999996,951.133,37.504000000000005
34.03,951.15,37.21,2023-11-18 15:02:52.814307,34.021,951.14,37.49400000000001
34.04,951.15,37.11,2023-11-18 15:02:53.842875,34.024,951.141,37.437
34.03,951.15,36.97,2023-11-18 15:02:55.832968,34.025,951.141,37.354
34.03,951.13,36.78,2023-11-18 15:02:57.832915,34.025999999999996,951.1389999999999,37.245999999999995
34.04,951.13,37.15,2023-11-18 15:02:59.840939,34.028000000000006,951.1359999999999,37.187
34.04,951.13,36.92,2023-11-18 15:03:01.832569,34.03,951.134,37.114999999999995
34.04,951.12,36.9,2023-11-18 15:03:03.015543,34.031,951.132,37.04600000000001
34.05,951.14,37.01,2023-11-18 15:03:04.835235,34.034,951.134,37.017
34.05,951.13,37.1,2023-11-18 15:03:06.822751,34.038,951.1360000000001,37.028
34.06,951.11,37.15,2023-11-18 15:03:08.837678,34.041000000000004,951.134,37.03
34.06,951.12,37.25,2023-11-18 15:03:10.825974,34.044,951.131,37.034000000000006
34.06,951.12,37.31,2023-11-18 15:03:12.821498,34.04600000000001,951.128,37.054
34.07,951.12,37.34,2023-11-18 15:03:13.825682,34.05,951.125,37.090999999999994
34.06,951.11,37.11,2023-11-18 15:03:15.826093,34.053000000000004,951.1229999999999,37.124
34.07,951.11,37.05,2023-11-18 15:03:17.848908,34.056,951.1210000000001,37.114
34.06,951.1,37.01,2023-11-18 15:03:19.837605,34.058,951.118,37.123000000000005
34.05,951.12,37.07,2023-11-18 15:03:21.836213,34.059000000000005,951.118,37.14
34.04,951.13,36.55,2023-11-18 15:03:23.016088,34.058,951.117,37.094
34.03,951.11,36.91,2023-11-18 15:03:24.824253,34.056,951.115,37.075
34.02,951.11,37.05,2023-11-18 15:03:26.824855,34.052,951.115,37.065
34.01,951.11,36.7,2023-11-18 15:03:28.824716,34.047,951.1140000000001,37.01
34.01,951.12,36.7,2023-11-18 15:03:30.835223,34.041999999999994,951.1139999999999,36.949
33.97,951.09,36.67,2023-11-18 15:03:32.821307,34.032,951.1110000000001,36.882
33.96,951.07,36.79,2023-11-18 15:03:33.826652,34.022,951.107,36.85
33.98,951.13,36.98,2023-11-18 15:03:35.823059,34.013,951.109,36.843
33.98,951.13,37.13,2023-11-18 15:03:37.820468,34.005,951.1119999999999,36.855000000000004
33.98,951.14,37.18,2023-11-18 15:03:39.822223,33.998,951.1139999999999,36.866
33.98,951.14,37.23,2023-11-18 15:03:41.822219,33.992000000000004,951.115,36.934
33.98,951.14,37.3,2023-11-18 15:03:43.048273,33.987,951.118,36.973
33.98,951.12,37.28,2023-11-18 15:03:44.842740,33.983,951.119,36.996
33.99,951.12,37.26,2023-11-18 15:03:46.833466,33.981,951.1199999999999,37.05200000000001
33.99,951.12,37.26,2023-11-18 15:03:48.822667,33.979,951.1200000000001,37.108
34.0,951.13,37.27,2023-11-18 15:03:50.827387,33.982,951.124,37.168
34.0,951.12,37.23,2023-11-18 15:03:52.810987,33.986000000000004,951.1290000000001,37.212
33.99,951.13,37.28,2023-11-18 15:03:53.825818,33.987,951.1289999999999,37.242
34.0,951.16,37.52,2023-11-18 15:03:55.821073,33.989,951.132,37.281
34.0,951.14,38.2,2023-11-18 15:03:57.824361,33.991,951.1320000000002,37.382999999999996
33.97,951.13,37.36,2023-11-18 15:04:08.821529,33.989999999999995,951.131,37.396
33.97,951.14,37.32,2023-11-18 15:04:10.822767,33.989,951.131,37.398
33.97,951.12,37.37,2023-11-18 15:04:12.812563,33.988,951.131,37.407000000000004
33.97,951.13,37.62,2023-11-18 15:04:13.824404,33.986000000000004,951.132,37.443
33.97,951.13,37.95,2023-11-18 15:04:15.823250,33.983999999999995,951.133,37.512
33.97,951.14,37.53,2023-11-18 15:04:17.822069,33.981,951.134,37.538
33.96,951.12,37.4,2023-11-18 15:04:19.822579,33.977,951.134,37.555
33.96,951.14,37.26,2023-11-18 15:04:21.819766,33.974000000000004,951.135,37.553000000000004
33.88,951.02,37.21,2023-11-18 15:04:23.013210,33.962,951.1210000000001,37.522
33.94,951.13,37.23,2023-11-18 15:04:24.820828,33.956,951.1199999999999,37.425
33.95,951.15,37.46,2023-11-18 15:04:26.823028,33.954,951.122,37.434999999999995
33.94,951.14,37.23,2023-11-18 15:04:28.833462,33.951,951.1220000000001,37.426
33.95,951.15,37.26,2023-11-18 15:04:30.834463,33.949,951.125,37.415
33.95,951.15,37.41,2023-11-18 15:04:32.810218,33.946999999999996,951.1270000000001,37.39399999999999
33.94,951.13,37.55,2023-11-18 15:04:33.821940,33.944,951.1270000000001,37.354
33.95,951.15,37.46,2023-11-18 15:04:35.820121,33.942,951.128,37.347
33.95,951.14,37.26,2023-11-18 15:04:37.822224,33.941,951.1299999999999,37.333
33.95,951.15,37.14,2023-11-18 15:04:39.821896,33.940000000000005,951.131,37.321
33.96,951.15,37.42,2023-11-18 15:04:41.822937,33.948,951.1439999999999,37.342
33.95,951.15,37.38,2023-11-18 15:04:43.050402,33.949,951.1460000000001,37.357
33.96,951.16,37.7,2023-11-18 15:04:44.820339,33.95,951.1470000000002,37.381
33.97,951.16,37.7,2023-11-18 15:04:46.820113,33.953,951.149,37.428
33.97,951.16,37.76,2023-11-18 15:04:48.821459,33.955,951.15,37.477999999999994
33.97,951.15,37.36,2023-11-18 15:04:50.822655,33.95700000000001,951.15,37.473
33.96,951.13,37.27,2023-11-18 15:04:52.839199,33.959,951.1499999999999,37.44500000000001
33.92,951.06,37.17,2023-11-18 15:04:53.839654,33.956,951.141,37.416
33.97,951.15,37.01,2023-11-18 15:04:55.822995,33.958,951.142,37.391
33.97,951.17,37.27,2023-11-18 15:04:57.820465,33.96,951.144,37.404
33.98,951.17,36.84,2023-11-18 15:04:59.825745,33.961999999999996,951.1460000000001,37.346
33.98,951.16,37.11,2023-11-18 15:05:01.822611,33.964999999999996,951.1469999999999,37.319
33.98,951.15,36.91,2023-11-18 15:05:03.018480,33.967,951.146,37.239999999999995
33.98,951.16,36.98,2023-11-18 15:05:04.824206,33.967999999999996,951.146,37.168
33.99,951.18,37.01,2023-11-18 15:05:06.821155,33.97,951.1479999999999,37.093
34.0,951.19,37.14,2023-11-18 15:05:08.820083,33.973,951.152,37.071000000000005
34.0,951.18,37.17,2023-11-18 15:05:10.821679,33.977,951.1569999999999,37.061
34.0,951.19,37.18,2023-11-18 15:05:12.813246,33.985,951.1699999999998,37.062
34.0,951.19,37.27,2023-11-18 15:05:13.820625,33.988,951.174,37.088
34.01,951.19,37.26,2023-11-18 15:05:15.840953,33.992,951.176,37.087
34.01,951.19,37.22,2023-11-18 15:05:17.834139,33.995,951.1779999999999,37.125
34.01,951.17,36.76,2023-11-18 15:05:19.819802,33.998000000000005,951.1789999999999,37.089999999999996
34.01,951.17,37.3,2023-11-18 15:05:21.820989,34.001,951.1809999999999,37.129000000000005
34.0,951.17,37.34,2023-11-18 15:05:23.007495,34.003,951.182,37.165
34.01,951.18,37.18,2023-11-18 15:05:24.819772,34.005,951.182,37.182
34.01,951.17,36.84,2023-11-18 15:05:26.819690,34.006,951.18,37.152
34.02,951.17,36.79,2023-11-18 15:05:28.821145,34.007999999999996,951.1790000000001,37.114
34.03,951.18,36.68,2023-11-18 15:05:30.820182,34.011,951.1780000000001,37.064
34.02,951.16,36.58,2023-11-18 15:05:32.811298,34.013,951.175,36.995000000000005
34.02,951.16,36.87,2023-11-18 15:05:33.819589,34.013999999999996,951.1719999999999,36.955999999999996
34.02,951.17,37.45,2023-11-18 15:05:35.820738,34.015,951.1700000000001,36.979
34.03,951.17,37.56,2023-11-18 15:05:37.817194,34.016999999999996,951.1700000000001,37.059000000000005
34.03,951.18,37.6,2023-11-18 15:05:39.846923,34.019,951.1709999999999,37.089
34.03,951.18,37.68,2023-11-18 15:05:41.848847,34.022,951.1719999999999,37.123
34.04,951.18,37.71,2023-11-18 15:05:43.054343,34.025,951.1719999999999,37.176
34.04,951.17,37.7,2023-11-18 15:05:44.819628,34.028000000000006,951.1719999999999,37.262
34.04,951.17,37.6,2023-11-18 15:05:46.819133,34.03,951.1719999999999,37.343
34.04,951.18,36.98,2023-11-18 15:05:48.817250,34.031,951.1719999999999,37.373000000000005
34.04,951.18,37.11,2023-11-18 15:05:50.819915,34.033,951.174,37.426
34.03,951.16,36.99,2023-11-18 15:05:52.808492,34.034000000000006,951.174,37.438
34.02,951.16,37.09,2023-11-18 15:05:53.819222,34.034,951.173,37.402
34.03,951.18,36.85,2023-11-18 15:05:55.818802,34.034000000000006,951.174,37.331
34.03,951.19,36.9,2023-11-18 15:05:57.819223,34.034,951.175,37.261
34.02,951.16,36.92,2023-11-18 15:05:59.819102,34.033,951.173,37.185
34.04,951.18,36.97,2023-11-18 15:06:01.818142,34.033,951.173,37.111000000000004
34.04,951.19,37.0,2023-11-18 15:06:03.028903,34.033,951.175,37.041
34.04,951.18,37.01,2023-11-18 15:06:04.833731,34.033,951.176,36.982
34.02,951.2,36.71,2023-11-18 15:06:10.819414,34.031,951.1779999999999,36.955
34.02,951.2,36.67,2023-11-18 15:06:12.810319,34.028999999999996,951.18,36.911
34.03,951.19,36.91,2023-11-18 15:06:13.818239,34.029,951.183,36.903
34.03,951.2,36.68,2023-11-18 15:06:15.820886,34.03,951.1869999999999,36.862
34.03,951.17,36.71,2023-11-18 15:06:17.813988,34.03,951.1859999999999,36.848
34.03,951.16,36.9,2023-11-18 15:06:19.817450,34.03,951.183,36.848
34.02,951.14,37.42,2023-11-18 15:06:21.820595,34.03,951.1810000000002,36.898
34.03,951.15,37.61,2023-11-18 15:06:23.006292,34.029,951.1780000000001,36.961999999999996
34.05,951.18,37.72,2023-11-18 15:06:24.818699,34.03,951.177,37.034000000000006
34.05,951.19,38.02,2023-11-18 15:06:26.832106,34.031,951.1779999999999,37.135
34.03,951.16,38.87,2023-11-18 15:06:28.828002,34.032,951.1740000000002,37.351
34.05,951.18,38.81,2023-11-18 15:06:30.816830,34.035000000000004,951.1719999999999,37.565
34.06,951.19,37.61,2023-11-18 15:06:37.814233,34.038,951.1719999999999,37.635000000000005
34.06,951.18,37.5,2023-11-18 15:06:39.817321,34.041000000000004,951.1700000000001,37.717
34.06,951.18,37.37,2023-11-18 15:06:41.817313,34.044,951.171,37.783
